# Onda Corporation
# Hydrophone Calibration Data
#
Calibration_DATE	21-Jul-2023
#
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNA
HYD_APERTURE_NOM_UM	0400
HYD_SN	1344
HYD_POLARITY	Positive
#
# External preamplifier description
AMP_MFG	ONDA
AMP_MODEL	AH-2010-100
AMP_SN	2040
AMP_GAIN_NOM_DB	20
AMP_BW_MHZ	100
AMP_OUTPUT_IMP_NOM_OHMS	50
#
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE
#
# Environment
ELECTRICAL_LOAD	50Ohms
SOFTWARE_VERSION	1.0.8.0
SYSTEM_SETTING	OndaCombineCal (4).exe
WATER_TEMP_DEGC	23.50
WATER_RESISTIVITY_MOHMS-CM	7.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W)
#
DATA_FIELDS	4
DATA_FIELD	FREQ_MHZ
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
# End of file header
HEADER_END	0
1.000	-240.76	9.163E-007	1.260E-002
1.050	-241.80	8.129E-007	9.913E-003
1.100	-241.39	8.516E-007	1.088E-002
1.150	-239.93	1.008E-006	1.525E-002
1.200	-240.42	9.525E-007	1.361E-002
1.250	-240.84	9.082E-007	1.237E-002
1.300	-240.26	9.702E-007	1.412E-002
1.350	-239.87	1.015E-006	1.546E-002
1.400	-240.03	9.962E-007	1.489E-002
1.450	-240.20	9.776E-007	1.434E-002
1.500	-239.89	1.013E-006	1.539E-002
1.550	-239.56	1.052E-006	1.659E-002
1.600	-239.32	1.081E-006	1.754E-002
1.650	-238.99	1.124E-006	1.894E-002
1.700	-238.96	1.127E-006	1.905E-002
1.750	-239.17	1.101E-006	1.817E-002
1.800	-239.22	1.094E-006	1.795E-002
1.850	-238.86	1.140E-006	1.950E-002
1.900	-238.05	1.252E-006	2.350E-002
1.950	-237.97	1.264E-006	2.396E-002
2.000	-238.46	1.194E-006	2.140E-002
2.050	-238.78	1.151E-006	1.986E-002
2.100	-238.21	1.229E-006	2.264E-002
2.150	-237.49	1.334E-006	2.671E-002
2.200	-237.49	1.334E-006	2.671E-002
2.250	-238.10	1.244E-006	2.321E-002
2.300	-238.04	1.253E-006	2.355E-002
2.350	-237.29	1.366E-006	2.797E-002
2.400	-237.18	1.384E-006	2.874E-002
2.450	-237.66	1.310E-006	2.574E-002
2.500	-237.50	1.333E-006	2.665E-002
2.550	-237.07	1.401E-006	2.946E-002
2.600	-236.97	1.417E-006	3.013E-002
2.650	-237.25	1.372E-006	2.823E-002
2.700	-237.51	1.332E-006	2.662E-002
2.750	-237.13	1.391E-006	2.903E-002
2.800	-236.64	1.472E-006	3.249E-002
2.850	-236.60	1.479E-006	3.281E-002
2.900	-236.92	1.426E-006	3.051E-002
2.950	-237.05	1.404E-006	2.956E-002
3.000	-236.78	1.448E-006	3.147E-002
3.050	-236.46	1.504E-006	3.393E-002
3.100	-236.46	1.504E-006	3.392E-002
3.150	-236.69	1.464E-006	3.215E-002
3.200	-236.62	1.476E-006	3.268E-002
3.250	-236.48	1.499E-006	3.371E-002
3.300	-236.56	1.486E-006	3.313E-002
3.350	-236.37	1.519E-006	3.463E-002
3.400	-236.24	1.542E-006	3.569E-002
3.450	-236.38	1.517E-006	3.454E-002
3.500	-236.45	1.505E-006	3.399E-002
3.550	-236.43	1.509E-006	3.415E-002
3.600	-236.23	1.544E-006	3.576E-002
3.650	-236.10	1.567E-006	3.684E-002
3.700	-236.22	1.546E-006	3.584E-002
3.750	-236.31	1.529E-006	3.507E-002
3.800	-236.19	1.551E-006	3.609E-002
3.850	-236.06	1.573E-006	3.713E-002
3.900	-236.05	1.575E-006	3.721E-002
3.950	-236.10	1.568E-006	3.686E-002
4.000	-236.16	1.555E-006	3.629E-002
4.050	-236.15	1.557E-006	3.638E-002
4.100	-236.13	1.562E-006	3.659E-002
4.150	-236.20	1.548E-006	3.594E-002
4.200	-236.18	1.553E-006	3.616E-002
4.250	-236.04	1.577E-006	3.733E-002
4.300	-236.01	1.583E-006	3.759E-002
4.350	-236.18	1.552E-006	3.615E-002
4.400	-236.36	1.520E-006	3.466E-002
4.450	-236.22	1.545E-006	3.580E-002
4.500	-236.04	1.578E-006	3.736E-002
4.550	-236.08	1.570E-006	3.696E-002
4.600	-236.13	1.561E-006	3.653E-002
4.650	-236.09	1.569E-006	3.692E-002
4.700	-236.00	1.584E-006	3.766E-002
4.750	-235.97	1.590E-006	3.792E-002
4.800	-236.00	1.585E-006	3.770E-002
4.850	-235.97	1.590E-006	3.792E-002
4.900	-235.96	1.592E-006	3.800E-002
4.950	-236.07	1.572E-006	3.708E-002
5.000	-236.11	1.566E-006	3.677E-002
5.050	-236.11	1.565E-006	3.673E-002
5.100	-236.17	1.555E-006	3.625E-002
5.150	-236.19	1.551E-006	3.608E-002
5.200	-236.20	1.548E-006	3.595E-002
5.250	-236.19	1.551E-006	3.607E-002
5.300	-236.16	1.555E-006	3.629E-002
5.350	-236.17	1.554E-006	3.624E-002
5.400	-236.14	1.560E-006	3.649E-002
5.450	-236.10	1.566E-006	3.679E-002
5.500	-236.09	1.569E-006	3.692E-002
5.550	-236.02	1.582E-006	3.753E-002
5.600	-235.98	1.589E-006	3.788E-002
5.650	-235.96	1.593E-006	3.805E-002
5.700	-235.98	1.588E-006	3.783E-002
5.750	-236.02	1.581E-006	3.748E-002
5.800	-235.99	1.587E-006	3.779E-002
5.850	-235.99	1.587E-006	3.778E-002
5.900	-236.03	1.579E-006	3.739E-002
5.950	-236.07	1.572E-006	3.708E-002
6.000	-236.05	1.576E-006	3.725E-002
6.050	-235.93	1.598E-006	3.831E-002
6.100	-235.87	1.608E-006	3.879E-002
6.150	-235.78	1.625E-006	3.960E-002
6.200	-235.72	1.637E-006	4.018E-002
6.250	-235.70	1.641E-006	4.041E-002
6.300	-235.63	1.653E-006	4.100E-002
6.350	-235.60	1.660E-006	4.131E-002
6.400	-235.59	1.661E-006	4.140E-002
6.450	-235.50	1.679E-006	4.228E-002
6.500	-235.45	1.688E-006	4.274E-002
6.550	-235.45	1.689E-006	4.279E-002
6.600	-235.39	1.700E-006	4.335E-002
6.650	-235.39	1.700E-006	4.335E-002
6.700	-235.44	1.690E-006	4.283E-002
6.750	-235.44	1.691E-006	4.287E-002
6.800	-235.42	1.694E-006	4.306E-002
6.850	-235.37	1.704E-006	4.357E-002
6.900	-235.37	1.705E-006	4.360E-002
6.950	-235.34	1.710E-006	4.388E-002
7.000	-235.29	1.720E-006	4.436E-002
7.050	-235.31	1.716E-006	4.417E-002
7.100	-235.30	1.718E-006	4.426E-002
7.150	-235.30	1.719E-006	4.431E-002
7.200	-235.32	1.714E-006	4.407E-002
7.250	-235.15	1.748E-006	4.584E-002
7.300	-235.10	1.757E-006	4.632E-002
7.350	-235.11	1.755E-006	4.622E-002
7.400	-235.00	1.777E-006	4.738E-002
7.450	-234.90	1.799E-006	4.857E-002
7.500	-234.89	1.800E-006	4.861E-002
7.550	-234.94	1.791E-006	4.812E-002
7.600	-235.00	1.778E-006	4.743E-002
7.650	-235.01	1.777E-006	4.738E-002
7.700	-235.05	1.768E-006	4.689E-002
7.750	-235.18	1.741E-006	4.548E-002
7.800	-235.28	1.721E-006	4.443E-002
7.850	-235.37	1.704E-006	4.358E-002
7.900	-235.40	1.698E-006	4.324E-002
7.950	-235.32	1.714E-006	4.409E-002
8.000	-235.30	1.717E-006	4.423E-002
8.050	-235.29	1.720E-006	4.437E-002
8.100	-235.30	1.719E-006	4.431E-002
8.150	-235.24	1.731E-006	4.493E-002
8.200	-235.16	1.745E-006	4.569E-002
8.250	-235.14	1.751E-006	4.598E-002
8.300	-235.17	1.743E-006	4.559E-002
8.350	-235.17	1.744E-006	4.563E-002
8.400	-235.18	1.742E-006	4.553E-002
8.450	-235.16	1.746E-006	4.572E-002
8.500	-235.16	1.745E-006	4.568E-002
8.550	-235.20	1.738E-006	4.529E-002
8.600	-235.21	1.736E-006	4.519E-002
8.650	-235.21	1.735E-006	4.515E-002
8.700	-235.23	1.732E-006	4.500E-002
8.750	-235.25	1.728E-006	4.481E-002
8.800	-235.36	1.705E-006	4.362E-002
8.850	-235.40	1.699E-006	4.329E-002
8.900	-235.36	1.706E-006	4.367E-002
8.950	-235.41	1.696E-006	4.315E-002
9.000	-235.57	1.666E-006	4.163E-002
9.050	-235.64	1.651E-006	4.090E-002
9.100	-235.62	1.655E-006	4.108E-002
9.150	-235.56	1.668E-006	4.172E-002
9.200	-235.64	1.651E-006	4.089E-002
9.250	-235.73	1.635E-006	4.008E-002
9.300	-235.72	1.636E-006	4.017E-002
9.350	-235.66	1.648E-006	4.075E-002
9.400	-235.61	1.658E-006	4.125E-002
9.450	-235.58	1.664E-006	4.152E-002
9.500	-235.58	1.663E-006	4.148E-002
9.550	-235.54	1.672E-006	4.194E-002
9.600	-235.53	1.674E-006	4.202E-002
9.650	-235.64	1.653E-006	4.097E-002
9.700	-235.76	1.630E-006	3.984E-002
9.750	-235.89	1.606E-006	3.868E-002
9.800	-235.95	1.594E-006	3.811E-002
9.850	-235.91	1.601E-006	3.846E-002
9.900	-235.94	1.597E-006	3.824E-002
9.950	-236.03	1.580E-006	3.746E-002
10.000	-236.05	1.576E-006	3.724E-002
10.050	-236.07	1.573E-006	3.710E-002
10.100	-236.04	1.578E-006	3.735E-002
10.150	-235.99	1.586E-006	3.773E-002
10.200	-236.06	1.575E-006	3.720E-002
10.250	-236.13	1.561E-006	3.655E-002
10.300	-236.18	1.553E-006	3.616E-002
10.350	-236.26	1.538E-006	3.547E-002
10.400	-236.39	1.515E-006	3.442E-002
10.450	-236.63	1.474E-006	3.258E-002
10.500	-236.88	1.432E-006	3.075E-002
10.550	-237.00	1.412E-006	2.992E-002
10.600	-236.96	1.420E-006	3.022E-002
10.650	-236.89	1.430E-006	3.068E-002
10.700	-236.84	1.439E-006	3.107E-002
10.750	-236.77	1.450E-006	3.153E-002
10.800	-236.66	1.469E-006	3.236E-002
10.850	-236.62	1.475E-006	3.263E-002
10.900	-236.66	1.468E-006	3.235E-002
10.950	-236.70	1.462E-006	3.206E-002
11.000	-236.72	1.459E-006	3.193E-002
11.050	-236.76	1.452E-006	3.164E-002
11.100	-236.81	1.444E-006	3.127E-002
11.150	-236.93	1.425E-006	3.044E-002
11.200	-237.07	1.402E-006	2.947E-002
11.250	-237.14	1.390E-006	2.900E-002
11.300	-237.18	1.384E-006	2.872E-002
11.350	-237.16	1.386E-006	2.883E-002
11.400	-237.14	1.390E-006	2.897E-002
11.450	-237.22	1.377E-006	2.843E-002
11.500	-237.31	1.364E-006	2.790E-002
11.550	-237.27	1.369E-006	2.811E-002
11.600	-237.31	1.363E-006	2.787E-002
11.650	-237.41	1.348E-006	2.724E-002
11.700	-237.52	1.331E-006	2.657E-002
11.750	-237.60	1.318E-006	2.606E-002
11.800	-237.71	1.301E-006	2.541E-002
11.850	-237.76	1.295E-006	2.515E-002
11.900	-237.66	1.309E-006	2.571E-002
11.950	-237.51	1.332E-006	2.663E-002
12.000	-237.47	1.339E-006	2.687E-002
12.050	-237.61	1.317E-006	2.603E-002
12.100	-237.86	1.279E-006	2.454E-002
12.150	-238.11	1.244E-006	2.320E-002
12.200	-238.26	1.222E-006	2.239E-002
12.250	-238.34	1.211E-006	2.198E-002
12.300	-238.37	1.206E-006	2.181E-002
12.350	-238.49	1.190E-006	2.125E-002
12.400	-238.62	1.173E-006	2.063E-002
12.450	-238.65	1.168E-006	2.047E-002
